id,usuario_id,descripcion,valor,categoria,fecha
225674,1448,engie méxico,146.4,Servicios,2025-12-17
225675,1624,pago tratamiento de ortodoncia,163.56,Salud,2025-03-16
225676,403,atm (agencia tributaria mendoza),141.55,Servicios,2025-05-30
225677,630,pago gases del occidente,59.18,Servicios,2025-08-26
225678,146,pago sefaz-mg,123.62,Servicios,2025-01-31
225679,235,impuesto sobre ingresos personales,132.27,Servicios,2025-02-09
225680,774,médica uruguaya (servicio de oftalmología),109.47,Salud,2025-11-24
225681,742,compra en casa do pão de queijo,62.7,Ocio,2025-06-06
225682,1497,cargo por clínica odontológica del uruguay,77.5,Salud,2025-04-18
225683,434,compra en santander brasil,494.1,Vivienda,2025-11-28
225684,1472,teatro independencia,33.25,Ocio,2025-07-18
225685,161,debito garra gas (glp),83.67,Servicios,2025-07-14
225686,923,consumo olx brasil (sección inmuebles),727.44,Vivienda,2025-06-16
225687,1353,sucive,114.76,Servicios,2025-10-17
225688,865,banco cuscatlán,587.86,Vivienda,2025-09-17
225689,955,jumbo (sección),338.59,Electrodomesticos,2025-01-20
225690,745,edes,107.07,Servicios,2025-10-20
225691,1397,carulla (grupo éxito),40.76,Alimentacion,2025-02-22
225692,996,debito metro de medellín (y metrocable),109.15,Transporte,2025-02-03
225693,1374,debito expresso do sul,73.51,Transporte,2025-12-15
225694,1448,pos banco unión,792.38,Vivienda,2025-06-28
225695,272,transferencia a clasificados el universal,354.98,Vivienda,2025-12-11
225696,277,consumo operacion de cambio mep,313.74,Inversion,2025-01-02
225697,43,arajet,45.35,Transporte,2025-01-22
225698,679,lojas americanas (sección),490.73,Electrodomesticos,2025-08-18
225699,182,compra en éxito (sección),408.4,Electrodomesticos,2025-03-18
225700,585,pos auto mercado,62.84,Alimentacion,2025-07-27
225701,1773,el querandí,83.69,Ocio,2025-02-26
225702,1734,pago diunsa (sección hogar),618.56,Vivienda,2025-12-27
225703,350,emcali teleco,124.04,Servicios,2025-05-12
225704,1198,pão de açúcar,45.82,Alimentacion,2025-06-29
225705,1710,construya y remodele (cr),841.84,Vivienda,2025-12-13
225706,472,compra en lipigas,71.22,Servicios,2025-01-04
225707,266,certificados de depósito a plazo fijo,321.54,Inversion,2025-01-02
225708,694,pago stock,73.03,Alimentacion,2025-10-19
225709,290,transferencia a mercado municipal,31.09,Alimentacion,2025-02-26
225710,894,debito certificados de inversión,279.46,Inversion,2025-11-01
225711,887,compra en ensas,113.85,Servicios,2025-02-26
225712,1312,zazu,76.76,Ocio,2025-08-01
225713,986,cargo por universidad del valle de guatemala (uvg),114.22,Educacion,2025-08-05
225714,825,pos solgas,125.19,Servicios,2025-11-23
225715,668,debito persepolis,59.01,Ocio,2025-03-26
225716,1157,compra en cupet (cuba petróleo),89.97,Servicios,2025-07-07
225717,246,transferencia a montagas,139.19,Servicios,2025-03-17
225718,71,autobuses (colectivos),99.95,Transporte,2025-01-18
225719,214,pago colegio alemán alexander von humboldt,205.64,Educacion,2025-04-22
225720,28,cargo por el zaguan,84.13,Ocio,2025-11-14
225721,344,pago megamaxi(corporación favorita),61.65,Alimentacion,2025-02-04
225722,25,construmart,470.47,Vivienda,2025-07-05
225723,766,ktronix,420.23,Electrodomesticos,2025-12-12
225724,1442,transferencia a nu colombia,187.57,Inversion,2025-10-24
225725,1051,transferencia a acciones y etfs (a través de brokers de ee. uu.),185.29,Inversion,2025-03-18
225726,317,lady lee,446.18,Electrodomesticos,2025-08-19
225727,825,compra en bonos del gobierno (bnv),205.3,Inversion,2025-04-28
225728,237,cinemas galerías,47.08,Ocio,2025-09-01
225729,8,compra en ypf (byma),392.62,Inversion,2025-11-14
225730,939,compra en comisariato de la construcción (comandato),283.53,Electrodomesticos,2025-04-13
225731,232,suscripcion television satelital,169.88,Servicios,2025-02-03
225732,367,compra en ómnibus / sistema de transporte metropolitano (stm montevideo),44.23,Transporte,2025-10-28
225733,1005,compra en berríos,849.65,Vivienda,2025-09-25
225734,14,sol gas (glp),93.64,Servicios,2025-03-27
225735,258,polleria,70.17,Alimentacion,2025-09-13
225736,760,pago siman hogar,919.21,Vivienda,2025-07-23
225737,424,consumo portsay,236.85,Vestimenta,2025-10-19
225738,920,compra de comida,51.98,Alimentacion,2025-11-29
225739,491,consumo máximo,203.68,Inversion,2025-01-17
225740,1219,transferencia a re/max uruguay,666.44,Vivienda,2025-04-03
225741,769,pago bonos del tesoro (tes),282.58,Inversion,2025-07-30
225742,412,consumo civa,10.69,Transporte,2025-11-03
225743,1050,epec,51.08,Servicios,2025-05-08
225744,1241,chilquinta,125.08,Servicios,2025-09-26
225745,1435,compra en boleto de colectivo,29.74,Transporte,2025-06-11
225746,778,debito condor bus,48.23,Transporte,2025-02-18
225747,887,debito bata perú,462.02,Vestimenta,2025-01-12
225748,1083,pos mocotó,61.12,Ocio,2025-07-15
225749,1240,debito borola,67.59,Ocio,2025-07-27
225750,249,compra en fuentes del norte,99.9,Transporte,2025-02-27
225751,1658,sesion de kinesiologia,101.46,Salud,2025-03-31
225752,1645,compra en cens,77.08,Servicios,2025-10-25
225753,382,cargo por aki(corporación favorita),56.02,Alimentacion,2025-03-02
225754,641,compra en transmetro (brt),166.59,Transporte,2025-01-24
225755,1005,transferencia a pão de açúcar,92.61,Alimentacion,2025-12-06
225756,1090,debito comercial kywi,656.75,Vivienda,2025-06-25
225757,655,compra en café punta del cielo,36.53,Ocio,2025-06-26
225758,456,compra en rendimiento de inversion,241.99,Inversion,2025-02-18
225759,1293,television por cable,121.49,Servicios,2025-02-08
225760,154,consumo banco nacional de bolivia,831.16,Vivienda,2025-03-01
225761,1112,pos zeta gas perú,85.99,Servicios,2025-03-10
225762,1141,pago ama (autoridad de transporte metropolitano),84.74,Transporte,2025-07-06
225763,1537,cargo por traki (sección ropa y calzado),93.99,Vestimenta,2025-04-17
225764,1541,cargo por elfec,108.1,Servicios,2025-09-03
225765,1449,compra en universidad javeriana,264.14,Educacion,2025-10-11
225766,1705,bold,274.8,Inversion,2025-11-20
225767,1077,pago compra de comida,59.64,Alimentacion,2025-02-02
225768,1171,gontijo,48.37,Transporte,2025-09-01
225769,460,jardin de infantes,75.43,Educacion,2025-09-04
225770,1481,farmacia estatal,194.82,Salud,2025-01-30
225771,569,debito cine chaplin,70.37,Ocio,2025-05-28
225772,898,teleférico la paz,109.86,Transporte,2025-12-01
225773,328,banco promerica,782.57,Vivienda,2025-04-30
225774,1290,pago el adobe,49.68,Ocio,2025-04-01
225775,733,transferencia a rutaca airlines,160.25,Transporte,2025-12-23
225776,343,cargo por quero-quero,398.08,Vivienda,2025-04-11
225777,1391,pago claro,35.34,Servicios,2025-07-04
225778,829,cargo por ternium (byma),233.48,Inversion,2025-06-10
225779,805,transferencia a gef,86.14,Vestimenta,2025-01-07
225780,848,debito sansa airlines,98.49,Transporte,2025-04-08
225781,939,teatro municipal de lima,29.85,Ocio,2025-08-27
225782,608,transferencia a riachuelo,119.74,Vestimenta,2025-01-11
225783,717,debito electricistas a domicilio rd,837.18,Vivienda,2025-07-19
225784,1286,debito taxis colectivos,75.99,Transporte,2025-05-06
225785,958,pos la pista,33.02,Ocio,2025-02-28
225786,343,compra en television por cable,48.71,Servicios,2025-12-24
225787,448,walmart honduras,25.28,Alimentacion,2025-01-27
225788,1572,ualá,289.86,Inversion,2025-11-14
225789,627,cargo por ons pampa,266.2,Inversion,2025-01-22
225790,572,pago stock,90.5,Alimentacion,2025-12-05
225791,189,cargo por etb,139.82,Servicios,2025-01-20
225792,523,boliviana de aviación (boa),143.12,Transporte,2025-07-06
225793,124,pago surtimax (grupo éxito),56.08,Alimentacion,2025-02-20
225794,990,tigo-une (epm),137.23,Servicios,2025-12-24
225795,1039,pos fondos mutuos (ffmm): de acciones,127.69,Inversion,2025-12-15
225796,721,cargo por bata perú,151.66,Vestimenta,2025-09-30
225797,734,cargo por cuervo,50.79,Ocio,2025-04-17
225798,278,debito impuesto municipal,98.78,Servicios,2025-08-04
225799,207,pago cuentas de ahorro en moneda libremente convertible (mlc),215.2,Inversion,2025-05-24
225800,259,cargo por cge,116.76,Servicios,2025-12-25
225801,597,consumo la curacao,588.0,Vivienda,2025-04-27
225802,1455,jumbo (sección hogar),335.24,Vivienda,2025-07-14
225803,384,debito tcc,178.51,Servicios,2025-03-21
225804,1715,compra en wong (cencosud),73.77,Alimentacion,2025-10-22
225805,179,pos cfe división jalisco,104.49,Servicios,2025-03-18
225806,110,vale (b3),164.95,Inversion,2025-10-25
225807,137,pago teatro municipal de viña del mar,101.85,Ocio,2025-04-27
225808,494,paris (cencosud),350.81,Electrodomesticos,2025-08-28
225809,492,compra en cospal,115.66,Servicios,2025-11-13
225810,1664,compra en cine acapulco,82.75,Ocio,2025-12-22
225811,181,obra de teatro,60.83,Ocio,2025-06-01
225812,911,pago electricistas medellín,731.35,Vivienda,2025-09-21
225813,662,aerolíneas sosa,65.13,Transporte,2025-05-14
225814,1700,compra en sefaz-mg,122.15,Servicios,2025-02-27
225815,1207,pago contribución inmobiliaria,144.19,Servicios,2025-12-16
225816,97,impuesto sobre bienes inmuebles,137.2,Servicios,2025-01-20
225817,1200,tap house,31.72,Ocio,2025-04-03
225818,85,tucarro.com (sección inmuebles),354.24,Vivienda,2025-10-25
225819,1494,debito fondos de cesantía,168.68,Inversion,2025-12-30
225820,391,grupocine,78.06,Ocio,2025-04-16
225821,1349,debito primera plus,36.55,Transporte,2025-01-21
225822,245,ole,50.74,Alimentacion,2025-08-09
225823,898,pos factura de luz,101.8,Servicios,2025-11-23
225824,1558,transferencia a homecenter (sección hogar),584.97,Vivienda,2025-12-30
225825,838,compra en gasolina total (totalenergies),88.81,Servicios,2025-03-07
225826,58,debito paseo recreativo,45.13,Ocio,2025-06-24
225827,579,colegio cristo rey,141.06,Educacion,2025-03-17
225828,1209,cargo por home depot,482.64,Vivienda,2025-09-28
225829,772,pago integramédica (laboratorios e imágenes),92.06,Salud,2025-06-05
225830,302,pago colegio calasanz,170.01,Educacion,2025-08-17
225831,888,pos servicio de alarma y monitoreo,36.28,Servicios,2025-01-14
225832,1648,café las flores,62.04,Ocio,2025-04-18
225833,748,bowling recreativo,66.85,Ocio,2025-03-09
225834,318,ferretería hopsa,526.82,Vivienda,2025-07-16
225835,1677,transferencia a suscripcion television satelital,116.02,Servicios,2025-12-10
225836,1765,cargo por dietetica productos naturales,57.58,Alimentacion,2025-01-06
225837,1660,pos impuesto único sobre inmuebles (iusi),54.78,Servicios,2025-06-19
225838,1427,compra en laboratorios chopo,104.66,Salud,2025-12-10
225839,674,pos carniceria,39.91,Alimentacion,2025-11-27
225840,301,banco promerica,500.74,Vivienda,2025-08-19
225841,561,transferencia a gasnor,66.74,Servicios,2025-05-23
225842,556,casa paraná,521.86,Vivienda,2025-12-26
225843,1288,debito bogotá láser,194.73,Salud,2025-11-07
225844,1418,olímpica,81.02,Alimentacion,2025-04-09
225845,917,bonos del tesoro,263.56,Inversion,2025-04-06
225846,787,transferencia a marido de aluguel,510.83,Vivienda,2025-12-28
225847,959,transferencia a sportline,225.98,Vestimenta,2025-06-16
225848,242,pago café barista,126.51,Ocio,2025-01-14
225849,843,pos la martina,30.19,Vestimenta,2025-12-26
225850,1033,compra en teatro san martín (tuc),44.39,Ocio,2025-01-12
225851,59,pago enel colombia (bogotá / cundinamarca),89.95,Servicios,2025-03-01
225852,1774,consumo extragas,159.7,Servicios,2025-05-12
225853,684,remax honduras,628.47,Vivienda,2025-05-14
225854,340,compra en marcimex,261.2,Electrodomesticos,2025-05-30
225855,623,consumo mundo pacífico,139.25,Servicios,2025-03-26
225856,237,metrotranvía (mendoza),141.76,Transporte,2025-12-28
225857,1318,supermax,98.11,Alimentacion,2025-06-22
225858,1098,pago gigared (litoral),44.47,Servicios,2025-01-22
225859,1085,pago chopo diagnostic (imágenes),107.02,Salud,2025-01-05
225860,886,compra en jumbo (cencosud),26.24,Alimentacion,2025-10-11
225861,769,impuesto sobre la propiedad inmueble (crim),109.55,Servicios,2025-03-30
225862,1790,disnorte-dissur,122.8,Servicios,2025-11-13
225863,1053,transferencia a yango,112.27,Transporte,2025-08-29
225864,543,consumo extra,72.71,Alimentacion,2025-02-01
225865,1771,debito mass,70.48,Alimentacion,2025-08-05
225866,1626,cargo por livraria leitura,114.46,Educacion,2025-10-02
225867,916,transferencia a plomeros express pa,567.64,Vivienda,2025-04-05
225868,1660,compra de cedears,182.36,Inversion,2025-11-29
225869,757,compra en petronic,60.99,Servicios,2025-03-06
225870,1778,transferencia a renner uruguay,217.27,Vestimenta,2025-05-09
225871,326,compra en clínica de ojos dr. roberto solórzano,158.22,Salud,2025-03-02
225872,1264,pago super selectos,35.85,Alimentacion,2025-05-08
225873,735,va express,34.9,Alimentacion,2025-02-10
225874,145,transferencia a metro de medellín (y metrocable),103.1,Transporte,2025-02-14
225875,240,pago unifique (sur),74.49,Servicios,2025-09-06
225876,1652,debito tropigas,96.79,Servicios,2025-04-05
225877,1334,colegio nuestra señora de la merced,363.6,Educacion,2025-05-16
225878,379,compra en homespotter,563.42,Vivienda,2025-09-10
225879,637,debito stock,50.76,Alimentacion,2025-08-07
225880,792,pos servicios de plomería,788.86,Vivienda,2025-06-10
225881,570,clínica la inmaculada (salud mental),121.52,Salud,2025-12-31
225882,951,compra en plazo fijo tradicional,161.19,Inversion,2025-01-14
225883,1555,renner uruguay,234.29,Vestimenta,2025-09-08
225884,1777,bicitaxis,83.62,Transporte,2025-10-20
225885,1657,universidad tecnológica de el salvador (utec),105.13,Educacion,2025-12-20
225886,1321,compra en banco bicentenario,456.61,Vivienda,2025-09-24
225887,46,la colonia,52.33,Alimentacion,2025-07-20
225888,1075,debito naturgy,112.71,Servicios,2025-05-10
225889,1122,cargo por dietetica productos naturales,66.46,Alimentacion,2025-07-23
225890,3,pago fondos mutuos (us-based providers),402.15,Inversion,2025-01-21
225891,63,debito iva (impuesto a la transferencia de bienes muebles y a la prestación de servicios),121.94,Servicios,2025-10-19
225892,422,debito rotiseria de comida,85.28,Alimentacion,2025-09-29
225893,1169,debito metro (cencosud),17.95,Alimentacion,2025-03-25
225894,378,sistema integrado de transporte del área metropolitana de san salvador (sitramss),86.82,Transporte,2025-05-24
225895,723,pago walmart nicaragua,85.58,Alimentacion,2025-06-15
225896,246,pago cdt (certificado de depósito a término),421.71,Inversion,2025-11-15
225897,250,cargo por avianca guatemala,110.33,Transporte,2025-11-21
225898,1087,transferencia a assaí atacadista,122.77,Alimentacion,2025-09-20
225899,589,compra en clínica monserrat (salud mental),176.29,Salud,2025-07-20
225900,9,pos fundación cardioinfantil (lacardio),114.56,Salud,2025-11-04
225901,670,cargo por vía bariloche,113.1,Transporte,2025-12-14
225902,1048,transferencia a casa k’ona,44.92,Ocio,2025-07-25
225903,1720,etecsa,142.83,Servicios,2025-08-07
225904,1743,tigo bolivia,83.61,Servicios,2025-01-03
225905,1207,pago laser ocular lomas,90.06,Salud,2025-03-16
225906,404,bosi,111.68,Vestimenta,2025-07-20
225907,1586,marbete (impuesto de circulación),48.31,Servicios,2025-08-21
225908,160,pago isimo,61.83,Alimentacion,2025-08-31
225909,135,compra en samsa,55.56,Servicios,2025-11-23
225910,804,consumo office depot méxico,190.45,Educacion,2025-07-08
225911,1285,transferencia a laboratorios auna,134.12,Salud,2025-08-28
225912,1663,transferencia a teatro plaza,131.59,Ocio,2025-04-23
225913,384,los cocuyos,112.14,Ocio,2025-09-07
225914,649,compra en compagas,158.12,Servicios,2025-04-07
225915,282,instituto cumbres,156.64,Educacion,2025-07-10
225916,465,transferencia a fiambreria y quesos,23.82,Alimentacion,2025-08-18
225917,286,compra en cic (colchones y muebles),528.74,Vivienda,2025-04-07
225918,261,transferencia a mipymes,102.72,Alimentacion,2025-06-13
225919,171,enacal (empresa nicaragüense de acueductos y alcantarillados sanitarios),109.99,Servicios,2025-09-08
225920,1684,debito eeq (quito),132.37,Servicios,2025-12-10
225921,1782,construrama,840.84,Vivienda,2025-06-08
225922,1778,cargo por el metropolitano (brt lima),170.44,Transporte,2025-07-27
225923,368,cargo por acciones (bvn),412.95,Inversion,2025-02-02
225924,1160,cargo por inversion en renta variable,127.58,Inversion,2025-04-17
225925,1248,la martina,55.19,Vestimenta,2025-09-25
225926,588,pago bristol,418.91,Electrodomesticos,2025-04-02
225927,602,pos bogotá beer company (bbc),65.77,Ocio,2025-02-05
225928,1212,pos compra de criptomonedas,299.73,Inversion,2025-02-15
225929,276,pago set (subsecretaría de estado de tributación),98.22,Servicios,2025-07-20
225930,872,disnorte-dissur,121.75,Servicios,2025-04-11
225931,1741,consumo conchos (taxis compartidos),160.53,Transporte,2025-09-10
225932,344,tiendas checo,300.52,Electrodomesticos,2025-09-18
225933,738,tennis,208.96,Vestimenta,2025-05-22
225934,272,patra,402.9,Vestimenta,2025-11-02
225935,661,cargo por bar do juarez,88.73,Ocio,2025-08-16
225936,1660,transferencia a bonos municipales (bonos de pr),292.32,Inversion,2025-09-07
225937,500,debito paris (cencosud),766.54,Electrodomesticos,2025-05-25
225938,759,pos nu méxico (cajitas),365.62,Inversion,2025-02-19
225939,954,pago remax paraguay,769.7,Vivienda,2025-10-11
225940,1110,remax panamá,567.49,Vivienda,2025-04-09
225941,735,compra en colegio internacional montessori,77.67,Educacion,2025-03-31
225942,1621,impuesto único sobre inmuebles (iusi),79.12,Servicios,2025-09-07
225943,1739,cajas municipales de ahorro y crédito (cmac),250.06,Inversion,2025-06-03
225944,277,cargo por cge,128.9,Servicios,2025-05-19
225945,1708,transferencia a lojas americanas (sección),253.64,Electrodomesticos,2025-11-26
225946,1368,transferencia a tambo+,51.09,Alimentacion,2025-05-17
225947,1105,tiendas landmark,759.52,Vivienda,2025-01-06
225948,1150,pago gallo,499.12,Electrodomesticos,2025-07-07
225949,389,debito barboni,468.41,Vivienda,2025-12-24
225950,395,consulta dentista,167.62,Salud,2025-03-17
225951,1736,obligaciones negociables,191.86,Inversion,2025-08-24
225952,70,compra en cafeteria y merienda,41.55,Ocio,2025-10-10
225953,1693,compra en aguas andinas (región metropolitana),123.2,Servicios,2025-09-25
225954,633,consumo casa paraná,412.38,Vivienda,2025-11-28
225955,764,transferencia a permiso de circulación,134.6,Servicios,2025-09-08
225956,423,sodimac uruguay,378.75,Vivienda,2025-05-21
225957,134,pago fondos mutuos (bbva asset management),351.25,Inversion,2025-03-09
225958,6,viazul (para turistas),83.8,Transporte,2025-10-28
225959,1364,cargo por almacen de barrio,113.57,Alimentacion,2025-03-07
225960,155,cargo por farmacity,167.09,Salud,2025-08-22
225961,1039,transferencia a siapa,63.52,Servicios,2025-10-21
225962,1112,supermercados bravo,58.45,Alimentacion,2025-06-20
225963,712,pago banco macro,535.1,Vivienda,2025-11-29
225964,1250,compra en rm (ropa de moda),191.73,Vestimenta,2025-06-30
225965,67,servicio de energia electrica,58.68,Servicios,2025-07-11
225966,629,debito teatro pablo tobón uribe,54.69,Ocio,2025-07-26
225967,332,universidad anáhuac,150.51,Educacion,2025-05-13
225968,861,debito servicio de fumigacion,595.18,Vivienda,2025-08-26
225969,1138,compra en certificados del banco central (bcrd),280.46,Inversion,2025-07-26
225970,1033,pago totalplay,34.98,Servicios,2025-03-30
225971,345,compra en soriana,36.41,Alimentacion,2025-11-01
225972,500,mipymes,114.35,Alimentacion,2025-08-31
225973,802,lolita,146.0,Vestimenta,2025-06-18
225974,443,pago cdt (certificado de depósito a término),177.96,Inversion,2025-04-29
225975,1559,99 (de didi),138.75,Transporte,2025-04-08
225976,1574,los cocuyos,106.39,Ocio,2025-09-23
225977,1491,teatro degollado,44.87,Ocio,2025-09-18
225978,752,century 21 panamá,785.13,Vivienda,2025-11-30
225979,15,debito vidri s.a.,491.11,Vivienda,2025-01-26
225980,1651,olé (sección),259.97,Electrodomesticos,2025-12-17
225981,690,santa,129.66,Transporte,2025-06-12
225982,1402,pago inversion en renta variable,265.17,Inversion,2025-06-05
225983,1012,debito champs sports,311.24,Vestimenta,2025-12-05
225984,1610,transferencia a lipigas,117.98,Servicios,2025-08-06
225985,950,cdt (certificado de depósito a término),319.58,Inversion,2025-11-15
225986,1549,transferencia a academia cotopaxi,178.23,Educacion,2025-06-20
225987,1093,greengates school,238.05,Educacion,2025-07-05
225988,173,compra en claro paraguay,134.2,Servicios,2025-01-17
225989,1692,talleyrand,86.55,Ocio,2025-05-09
225990,447,el palacio de hierro,135.81,Vestimenta,2025-02-13
225991,734,mayorsa,56.54,Alimentacion,2025-03-07
225992,1737,redes anima educação,190.34,Educacion,2025-09-21
225993,1163,cargo por distribuidora de alimentos,41.65,Alimentacion,2025-08-22
225994,1305,compra en gasolinera petroecuador,104.7,Servicios,2025-10-04
225995,1061,debito vivo (telefónica),110.92,Servicios,2025-06-03
225996,402,bonos del tesoro (letes/cetes),346.33,Inversion,2025-11-07
225997,1587,plazo fijo tradicional,161.71,Inversion,2025-06-12
225998,951,pos bar inglés,37.96,Ocio,2025-07-26
225999,396,debito la curacao,662.73,Vivienda,2025-05-18
226000,386,pos spid,76.81,Alimentacion,2025-09-10
226001,129,pago hospital nacional psiquiátrico dr. josé molina martínez,113.49,Salud,2025-08-16
226002,273,pago inversion en renta variable,184.31,Inversion,2025-01-20
226003,1304,park café,94.97,Ocio,2025-11-23
226004,165,pago kywi,625.89,Vivienda,2025-09-03
226005,548,compra en unidad de diagnóstico médico (udim),215.01,Salud,2025-06-04
226006,157,compra en cienfuegos,27.08,Alimentacion,2025-07-09
226007,940,pos magnicharters,70.72,Transporte,2025-02-05
226008,1236,fondos de inversión abiertos (fia),191.55,Inversion,2025-04-06
226009,1075,edesur,95.02,Servicios,2025-03-25
226010,942,debito sefaz-sc,116.97,Servicios,2025-10-07
226011,1212,electricistas certificados pr,373.85,Vivienda,2025-10-04
226012,622,liberty pr,138.6,Servicios,2025-11-04
226013,1096,pos plomeros a domicilio hn,627.75,Vivienda,2025-04-29
226014,968,innovasport,208.21,Vestimenta,2025-02-16
226015,1271,enel colombia (bogotá / cundinamarca),61.93,Servicios,2025-09-05
226016,560,discoteca,61.42,Ocio,2025-11-19
226017,662,pago makro (sección),364.7,Electrodomesticos,2025-05-30
226018,1049,corazones unidos (servicios diagnósticos),204.74,Salud,2025-12-28
226019,841,cic (colchones y muebles),346.15,Vivienda,2025-09-19
226020,1105,compra en fondos de inversión (operados por sociedades administradoras de fondos - safis),435.42,Inversion,2025-02-26
226021,1297,compra en la imprenta,136.25,Educacion,2025-05-05
226022,215,pos infocasas paraguay,848.4,Vivienda,2025-11-04
226023,280,jumbo (sección hogar),894.4,Vivienda,2025-04-02
226024,490,pago super 99,83.89,Alimentacion,2025-07-05
226025,1411,debito claro brasil,137.01,Servicios,2025-06-27
226026,1295,epm gas,82.91,Servicios,2025-03-08
226027,1277,pos supercines,36.14,Ocio,2025-01-30
226028,941,consumo dietetica productos naturales,68.84,Alimentacion,2025-07-24
226029,1026,pago bogotá beer company (bbc),54.25,Ocio,2025-10-24
226030,1765,debito café san alberto,48.95,Ocio,2025-02-11
226031,1677,compra en paruolo,218.12,Vestimenta,2025-05-15
226032,191,mercado pago pe,217.7,Inversion,2025-07-14
226033,269,compra en turbus,130.26,Transporte,2025-09-07
226034,452,transferencia a comercial kywi,529.42,Vivienda,2025-06-15
226035,212,claro video,68.49,Ocio,2025-01-15
226036,1362,debito cinema la pradera,38.51,Ocio,2025-07-09
226037,240,pago claro honduras,106.89,Servicios,2025-11-12
226038,513,cargo por claro brasil,151.87,Servicios,2025-08-30
226039,811,transferencia a prado,410.89,Electrodomesticos,2025-07-30
226040,960,universidad de la empresa (ude),294.11,Educacion,2025-10-01
226041,1199,pos crate & barrel,731.33,Vivienda,2025-02-11
226042,107,transferencia a 1001,49.4,Transporte,2025-10-02
226043,249,pago jardín de asia,69.89,Ocio,2025-01-16
226044,530,northlands school,361.81,Educacion,2025-03-14
226045,768,pago mayorista 10,86.41,Alimentacion,2025-07-13
226046,1754,debito tostadora electrica,254.49,Electrodomesticos,2025-07-17
226047,272,sukasa,734.27,Electrodomesticos,2025-07-21
226048,699,acciones (bvn),288.76,Inversion,2025-05-24
226049,43,debito línea 1 del metro de lima,56.1,Transporte,2025-04-29
226050,802,pos económico,45.44,Alimentacion,2025-10-05
226051,897,odontología especializada (dr. víctor acosta),115.85,Salud,2025-09-03
226052,573,pos almacenes boyacá,598.46,Vivienda,2025-01-03
226053,1260,debito general urquiza,90.95,Transporte,2025-10-22
226054,1339,compra en elektra (tiendas la curacao),269.65,Electrodomesticos,2025-03-21
226055,934,debito va express,51.64,Alimentacion,2025-03-11
226056,1544,pago tostadora electrica,377.69,Electrodomesticos,2025-06-17
226057,1509,electricistas a domicilio cr,463.21,Vivienda,2025-03-01
226058,92,pos seal,112.38,Servicios,2025-07-13
226059,176,consumo la bodeguita del medio,49.23,Ocio,2025-09-19
226060,633,pago enel colombia (bogotá / cundinamarca),81.92,Servicios,2025-09-30
226061,531,compra en sanatorio migone (laboratorios/imágenes),71.47,Salud,2025-09-13
226062,439,pago servicios técnicos múltiples hn,477.64,Vivienda,2025-03-04
226063,473,tigo guatemala,38.86,Servicios,2025-08-05
226064,725,pago olé (sección),584.28,Electrodomesticos,2025-07-23
226065,1638,compra en fondos de inversión (operados por gestoras de fondos),156.56,Inversion,2025-01-24
226066,527,compra en bitel (viettel),102.08,Servicios,2025-05-06
226067,343,pago hospital psicosocial,80.78,Salud,2025-03-12
226068,31,cargo por gasvalpo,99.6,Servicios,2025-03-02
226069,1123,tambo+,55.75,Alimentacion,2025-04-23
226070,712,transferencia a kywi,783.15,Vivienda,2025-07-04
226071,1740,chevallier,177.25,Transporte,2025-09-24
226072,115,compra en sitp (bogotá),89.91,Transporte,2025-11-24
226073,1246,transferencia a oficiosuy,858.87,Vivienda,2025-02-05
226074,170,pago materiales de construccion,633.74,Vivienda,2025-06-04
226075,1618,essbio,131.37,Servicios,2025-07-02
226076,1017,debito temple bar,27.94,Ocio,2025-04-17
226077,1773,copaco,51.51,Servicios,2025-02-15
226078,1055,pago superseis,58.36,Alimentacion,2025-12-14
226079,942,debito teatro gran mariscal de sucre (sucre),121.3,Ocio,2025-05-03
226080,1647,pago dga (dirección general de aduanas),61.71,Servicios,2025-05-22
226081,331,transferencia a bonos del tesoro,363.5,Inversion,2025-06-29
226082,338,deusem,106.24,Servicios,2025-01-24
226083,272,pago stori,254.36,Inversion,2025-06-27
226084,1260,elektra,391.63,Electrodomesticos,2025-05-19
226085,1084,netflix,132.35,Ocio,2025-04-08
226086,1095,debito cfe división golfo norte,143.91,Servicios,2025-07-14
226087,143,pago the home depot,435.28,Vivienda,2025-09-03
226088,1361,consumo servicio tecnico automotor,82.01,Transporte,2025-01-27
226089,1011,consumo almacenes iberia,38.11,Alimentacion,2025-12-20
226090,1145,7-eleven,34.85,Alimentacion,2025-09-26
226091,632,jetsmart colombia,150.44,Transporte,2025-06-09
226092,1484,debito scappino,283.95,Vestimenta,2025-06-21
226093,75,cargo por hospital nacional (laboratorios/imágenes),127.5,Salud,2025-05-20
226094,714,tiendas caribe,361.82,Electrodomesticos,2025-08-03
226095,122,pago maxim,169.38,Transporte,2025-05-07
226096,1117,pos lci (letras de crédito imobiliário),305.76,Inversion,2025-07-11
226097,672,panaderia artesanal,31.75,Alimentacion,2025-05-15
226098,1392,cargo por supermercado,84.28,Alimentacion,2025-04-16
226099,1493,ualá,300.49,Inversion,2025-04-20
226100,1642,compra en newton college,132.99,Educacion,2025-08-16
226101,1756,pago banco itaú paraguay,886.45,Vivienda,2025-06-28
226102,1358,accesorios de moda,121.9,Vestimenta,2025-06-13
226103,860,sinsa (sección hogar),528.7,Vivienda,2025-08-12
226104,1584,compra en clínica psiquiátrica universitaria (universidad de chile),100.03,Salud,2025-07-10
